id,y_card,r_card,two_y_card,fouls,fouled,offside,pens_won,pens_con,own_goal,recov,aerials_won,aerials_lost,aerials_attempted,season,comp
89d10e53,4,0,0,10,14,1,0,1,0,41,4,7,11,22,ENG
89e4b358,3,0,0,13,4,0,0,0,0,127,48,34,82,22,ENG
8a3c1dc7,2,0,0,20,27,1,0,1,0,189,27,40,67,22,ENG
8a7ff278,8,0,0,22,21,1,0,0,0,140,58,39,97,22,ENG
8aec0537,1,0,0,15,6,4,0,0,0,119,15,21,36,22,ENG
8b04d6c1,3,0,0,28,39,0,0,0,0,281,23,19,42,22,ENG
8b788c01,0,0,0,0,4,2,0,0,0,5,4,4,8,22,ENG
8c12f884,0,0,0,3,7,1,0,0,0,13,1,8,9,22,ENG
8d03ca5a,4,0,0,13,6,0,0,0,0,50,5,15,20,22,ENG
8d3c902d,3,0,0,30,21,0,0,0,0,136,50,29,79,22,ENG
8d62d31a,0,0,0,0,1,0,0,0,0,3,2,2,4,22,ENG
8df7a2fb,3,0,0,9,7,2,0,0,1,132,68,41,109,22,ENG
8f62b6ee,2,0,0,0,2,0,0,0,0,28,12,2,14,22,ENG
903b6e8b,3,0,0,3,12,0,0,3,1,57,12,0,12,22,ENG
90f91999,8,0,0,57,81,0,0,0,0,200,22,17,39,22,ENG
914ab9a1,0,0,0,5,3,0,0,0,0,58,47,12,59,22,ENG
9228b07c,1,0,0,4,3,0,0,0,0,9,3,2,5,22,ENG
92b4758e,4,0,0,17,16,0,0,0,0,103,47,34,81,22,ENG
92e7e919,2,0,0,14,36,17,2,0,0,144,16,35,51,22,ENG
9319781b,1,0,0,10,4,0,0,0,0,78,15,19,34,22,ENG
9328b835,2,0,0,1,7,0,0,1,0,21,11,0,11,22,ENG
935e6b8f,3,0,0,23,7,3,0,0,0,228,18,13,31,22,ENG
939bc634,0,0,0,0,0,0,0,0,0,3,0,0,0,22,ENG
93cf32a8,0,0,0,1,0,0,0,0,0,9,2,0,2,22,ENG
93feac6e,2,0,0,5,5,5,0,0,0,12,5,14,19,22,ENG
953c30b0,0,0,0,7,1,0,0,1,0,48,11,9,20,22,ENG
96593e89,0,0,0,1,0,0,0,0,0,1,1,0,1,22,ENG
9674002f,4,0,0,30,23,5,0,0,0,107,6,31,37,22,ENG
97220da2,2,0,0,29,26,13,1,0,0,81,88,166,254,22,ENG
97333cf5,1,0,0,11,20,1,1,0,0,94,3,11,14,22,ENG
980522ec,1,0,0,5,3,0,0,0,0,69,5,6,11,22,ENG
984a5a64,5,0,0,27,47,3,0,0,0,187,27,28,55,22,ENG
989d5705,0,0,0,1,0,0,0,0,0,2,1,1,2,22,ENG
98ea5115,1,0,0,1,2,0,0,1,0,29,9,2,11,22,ENG
99813635,4,0,0,11,17,0,0,0,0,126,15,8,23,22,ENG
9a104dee,0,0,0,0,0,0,0,0,0,1,0,1,1,22,ENG
9a28eba4,0,0,0,10,26,9,0,0,0,49,15,16,31,22,ENG
9a71e978,1,0,0,5,4,1,0,0,0,13,3,2,5,22,ENG
9a9c05db,3,1,0,13,6,0,0,0,0,118,25,16,41,22,ENG
9ae9eaea,3,0,0,29,9,1,0,1,0,94,26,18,44,22,ENG
9b398aea,4,0,0,14,20,3,1,0,0,128,17,13,30,22,ENG
9c94165b,8,0,0,32,16,3,0,1,0,95,20,15,35,22,ENG
9dbb75ca,0,0,0,32,29,6,4,0,0,52,21,47,68,22,ENG
9deaf2c8,0,0,0,0,1,0,0,0,0,0,0,1,1,22,ENG
9e1035f8,0,0,0,1,1,1,0,0,0,6,4,1,5,22,ENG
9e525177,2,0,0,15,13,1,0,1,0,126,19,32,51,22,ENG
9f1938ab,5,0,0,26,15,2,0,0,0,119,11,11,22,22,ENG
9f333379,0,0,0,2,4,2,0,0,0,13,3,11,14,22,ENG
9f472354,1,0,0,9,8,3,0,0,0,9,24,19,43,22,ENG
9f7c837d,6,0,0,17,12,0,0,0,0,94,36,43,79,22,ENG
9f8e9423,0,0,0,5,7,0,0,0,0,78,55,20,75,22,ENG
9fbbcf39,6,0,0,30,15,3,0,2,0,157,72,50,122,22,ENG
a0666d3e,6,0,0,18,17,0,1,1,0,84,11,20,31,22,ENG
a1232f4e,1,0,0,2,0,0,0,0,1,10,6,2,8,22,ENG
a179d516,1,0,0,0,0,0,0,0,0,4,0,1,1,22,ENG
a1d5bd30,2,0,0,13,18,15,0,0,0,44,10,27,37,22,ENG
a2081c6b,0,0,0,0,0,0,0,0,0,2,0,1,1,22,ENG
a29b1131,1,0,0,9,9,1,0,0,0,22,4,5,9,22,ENG
a2b105e0,1,0,0,14,17,0,0,0,0,95,13,18,31,22,ENG
a3b03921,0,0,0,34,26,0,0,0,0,121,16,24,40,22,ENG
a3d94a58,8,0,0,28,15,2,0,1,0,148,43,30,73,22,ENG
a4ac4b8f,1,0,0,7,2,1,0,1,0,62,20,20,40,22,ENG
a53649b7,3,0,0,17,14,5,0,0,0,27,8,33,41,22,ENG
a65c844b,2,0,0,23,13,1,0,1,0,68,23,22,45,22,ENG
a712ca2b,0,0,0,5,5,1,0,0,0,55,16,17,33,22,ENG
a8a3d139,0,0,0,0,0,0,0,0,0,2,0,0,0,22,ENG
a8c0acb7,5,0,0,12,16,0,0,0,0,109,49,31,80,22,ENG
a8c19eb8,2,1,0,20,12,4,0,2,0,128,57,31,88,22,ENG
a8d4428b,1,0,0,9,23,4,0,0,0,70,40,48,88,22,ENG
aa54ec6f,1,0,0,1,1,0,0,0,0,10,5,3,8,22,ENG
aa849a12,3,0,0,29,23,4,0,0,0,170,19,54,73,22,ENG
aa8e289e,0,0,0,8,16,3,0,0,0,30,5,7,12,22,ENG
ab070c55,3,0,0,16,16,10,0,0,0,25,85,54,139,22,ENG
ab13a5aa,2,0,0,1,2,0,0,1,0,22,8,1,9,22,ENG
ab651565,0,0,0,16,15,3,0,0,0,102,13,32,45,22,ENG
ac05f970,8,1,1,50,52,13,0,0,0,90,79,112,191,22,ENG
ac0d576d,0,0,0,0,2,0,0,0,0,3,1,2,3,22,ENG
ac861941,1,0,0,12,9,0,0,0,1,131,70,54,124,22,ENG
ad1f61f3,0,0,0,6,4,0,0,0,0,39,4,8,12,22,ENG
ae4fc6a4,1,0,0,5,12,0,0,0,0,38,7,13,20,22,ENG
ae59b359,0,0,0,16,17,0,0,0,0,62,27,11,38,22,ENG
aed3a70f,7,0,0,33,39,16,1,0,0,66,65,95,160,22,ENG
afed6722,2,0,0,12,36,1,1,0,0,176,24,25,49,22,ENG
b0b4fd3e,3,0,0,17,55,5,0,0,0,63,14,28,42,22,ENG
b217ef29,2,0,0,13,11,0,0,0,0,185,108,50,158,22,ENG
b28bbd58,3,0,0,10,39,1,0,1,0,80,7,18,25,22,ENG
b2bc3b1f,6,1,1,37,101,24,1,0,0,166,12,35,47,22,ENG
b2c66859,0,0,0,0,0,0,0,0,0,1,0,0,0,22,ENG
b2d31e83,8,0,0,26,6,5,0,0,0,129,100,52,152,22,ENG
b2f9c73e,0,0,0,3,9,0,0,0,0,16,7,9,16,22,ENG
b318a643,3,1,0,12,4,5,0,0,0,20,38,56,94,22,ENG
b391383a,0,0,0,0,0,0,0,0,0,0,0,0,0,22,ENG
b3af9be1,2,0,0,16,13,0,0,0,0,89,48,39,87,22,ENG
b400bde0,1,0,0,19,37,10,2,0,0,86,4,18,22,22,ENG
b561db50,9,2,2,43,48,23,0,0,0,88,63,85,148,22,ENG
b579e83d,3,0,0,8,3,0,0,0,0,31,3,1,4,22,ENG
b5bf1770,2,0,0,13,7,0,0,0,0,73,19,14,33,22,ENG
b66315ae,1,0,0,26,26,10,2,0,0,76,21,36,57,22,ENG
b827d5b3,3,0,0,6,13,2,0,0,0,65,4,13,17,22,ENG
b853e0ad,5,0,0,31,30,0,1,0,1,197,15,13,28,22,ENG
b8d22478,0,0,0,0,4,3,0,0,0,9,0,3,3,22,ENG
b9403c99,0,0,0,0,0,0,0,0,0,0,0,0,0,22,ENG
b9e1436c,0,0,0,2,6,0,0,0,0,31,2,2,4,22,ENG
b9fbae28,2,0,0,22,11,0,0,0,0,153,14,14,28,22,ENG
bb5fbd2b,1,0,0,31,20,12,0,0,0,92,17,26,43,22,ENG
bba30585,7,0,0,23,21,0,0,0,0,171,49,64,113,22,ENG
bc7dc64d,6,0,0,39,59,17,2,0,0,141,23,43,66,22,ENG
bcfb0142,5,1,1,12,9,0,0,3,0,108,52,39,91,22,ENG
bd6351cd,7,0,0,34,26,2,0,0,0,217,57,51,108,22,ENG
be927d03,2,0,0,16,32,1,0,0,1,66,6,15,21,22,ENG
beb391dd,2,0,0,20,20,26,2,0,0,81,24,45,69,22,ENG
bf8fad51,0,0,0,6,2,1,0,1,0,41,20,8,28,22,ENG
bfae110f,0,0,0,1,0,0,0,0,0,0,1,2,3,22,ENG
bfdb33aa,2,0,0,17,47,12,0,0,0,88,10,17,27,22,ENG
c067631c,1,0,0,3,1,0,0,0,0,11,3,2,5,22,ENG
c14bc029,1,0,0,9,0,0,0,0,0,18,8,11,19,22,ENG
c17bfb65,8,0,0,64,33,3,0,0,0,181,99,97,196,22,ENG
c1949191,0,1,0,3,4,0,0,0,0,24,11,5,16,22,ENG
c2731c10,10,0,0,65,65,2,1,0,0,187,23,37,60,22,ENG
c393a6c4,1,0,0,3,5,0,0,0,0,29,5,10,15,22,ENG
c3e39f12,1,0,0,0,3,0,0,0,0,7,7,0,7,22,ENG
c40b6180,5,0,0,16,4,0,0,0,0,89,56,15,71,22,ENG
c4486bac,4,0,0,16,27,1,0,0,0,66,7,17,24,22,ENG
c47541e0,0,0,0,0,4,2,1,0,0,11,4,4,8,22,ENG
c4e87b8b,3,0,0,30,18,9,0,0,0,65,55,79,134,22,ENG
c596fcb0,4,0,0,27,22,17,0,0,0,28,29,50,79,22,ENG
c5b7c315,4,1,1,16,7,1,0,0,2,149,96,59,155,22,ENG
c5bdb6e3,0,0,0,0,0,0,0,0,0,2,0,0,0,22,ENG
c691bfe2,5,0,0,50,50,19,1,0,0,109,30,50,80,22,ENG
c8aa95da,4,0,0,24,11,3,0,0,0,131,45,42,87,22,ENG
c92e1a31,1,0,0,17,11,7,0,0,0,42,16,38,54,22,ENG
c931d9f9,7,1,0,31,38,15,1,0,0,86,14,54,68,22,ENG
c951a6df,5,0,0,14,8,0,0,0,0,46,19,15,34,22,ENG
ca22ccb0,2,0,0,3,0,1,0,0,0,1,0,1,1,22,ENG
ca45605e,2,0,0,17,14,7,0,0,0,29,17,44,61,22,ENG
cc2d7ad5,3,0,0,17,43,0,0,0,0,183,58,30,88,22,ENG
cc3b8e78,0,0,0,3,1,0,0,0,0,12,0,2,2,22,ENG
cc700722,7,1,0,30,22,0,1,0,0,191,11,15,26,22,ENG
cc70a1d5,0,0,0,0,2,0,0,0,0,4,1,2,3,22,ENG
cd1acf9d,2,0,0,12,7,11,0,0,0,235,15,13,28,22,ENG
cd4256d3,0,0,0,3,1,0,0,0,0,8,0,2,2,22,ENG
cde3309f,1,0,0,1,2,0,0,1,0,5,2,0,2,22,ENG
ce4246f5,1,0,0,11,6,0,0,0,1,92,50,31,81,22,ENG
ce5143da,0,0,0,17,13,4,1,0,0,29,47,51,98,22,ENG
cea4ee8f,4,0,0,21,18,4,1,0,0,64,16,19,35,22,ENG
cee31595,4,0,0,24,20,3,0,0,0,135,22,31,53,22,ENG
d0042ab9,7,1,0,26,15,0,0,0,1,105,61,31,92,22,ENG
d04b94db,1,0,0,23,24,4,0,1,0,155,15,27,42,22,ENG
d0706b27,4,0,0,14,34,0,0,1,0,192,68,54,122,22,ENG
d0b3ceb9,0,0,0,1,4,0,0,1,0,54,5,3,8,22,ENG
d0f72bf1,3,0,0,17,11,0,0,1,0,155,66,39,105,22,ENG
d102b8a2,0,0,0,1,0,0,0,0,0,9,3,2,5,22,ENG
d2424d1b,0,0,0,10,15,2,0,1,0,32,7,10,17,22,ENG
d313e8ff,0,0,0,0,0,0,0,0,0,1,0,0,0,22,ENG
d3ce0e89,0,0,0,0,0,0,0,0,0,1,0,0,0,22,ENG
d557d734,0,0,0,11,4,0,0,0,0,48,16,8,24,22,ENG
d56543a0,3,0,0,10,24,2,0,0,0,61,5,22,27,22,ENG
d5dd5f1f,3,0,0,15,8,10,0,0,0,22,25,28,53,22,ENG
d7553721,0,0,0,2,6,1,0,0,0,11,0,3,3,22,ENG
d79a8c87,4,1,1,9,3,0,0,0,0,49,28,22,50,22,ENG
d86a1f3e,0,0,0,0,0,0,0,0,0,0,1,2,3,22,ENG
d8931174,9,1,1,21,19,1,0,0,1,148,75,28,103,22,ENG
d93c2511,9,0,0,55,33,1,0,1,0,171,67,34,101,22,ENG
d9565625,4,0,0,18,4,1,0,0,0,151,29,17,46,22,ENG
da052c14,2,0,0,38,66,2,1,0,0,132,32,58,90,22,ENG
da7b447d,4,0,0,16,11,1,0,0,0,103,45,36,81,22,ENG
da8b19e2,0,0,0,0,0,0,0,0,0,0,1,0,1,22,ENG
dad4b285,6,0,0,39,38,0,1,1,0,182,55,29,84,22,ENG
dbf053da,0,0,0,4,7,7,0,0,0,112,2,11,13,22,ENG
dc64b8b3,5,0,0,19,9,2,0,1,0,118,82,44,126,22,ENG
dc6c2f02,0,0,0,9,8,0,0,0,0,17,4,5,9,22,ENG
dc6f5bdd,1,0,0,14,3,0,0,0,0,63,28,26,54,22,ENG
dc7f8a28,0,0,0,1,1,0,0,0,0,3,2,0,2,22,ENG
dd323728,0,0,0,0,0,0,0,0,0,0,0,2,2,22,ENG
dd897ee7,0,0,0,1,1,0,1,0,0,0,0,0,0,22,ENG
de0f152c,0,0,0,14,4,0,0,1,0,70,29,17,46,22,ENG
de112b84,4,0,0,16,14,2,0,1,0,98,14,33,47,22,ENG
de5b5570,5,0,0,16,9,0,0,0,0,82,10,12,22,22,ENG
dea698d9,8,0,0,16,18,33,2,0,0,52,42,68,110,22,ENG
def899bd,0,0,0,0,2,0,0,0,0,9,2,0,2,22,ENG
df04eb4b,0,0,0,1,1,0,0,0,0,11,0,6,6,22,ENG
df0a4c90,8,0,0,56,33,0,0,0,0,270,50,68,118,22,ENG
df10e27c,2,0,0,28,21,1,0,1,0,124,13,20,33,22,ENG
df3cda47,3,0,0,20,15,4,0,0,0,75,3,8,11,22,ENG
df8b52a5,5,0,0,28,45,2,0,0,0,152,33,42,75,22,ENG
e0243d23,0,0,0,1,1,0,0,0,0,3,1,0,1,22,ENG
e06683ca,3,0,0,9,8,0,0,0,0,204,117,34,151,22,ENG
e082af5b,0,0,0,0,0,0,0,0,0,9,2,1,3,22,ENG
e09f279b,8,0,0,50,80,25,3,0,0,105,147,114,261,22,ENG
e0bc6fdc,0,0,0,0,0,0,0,0,0,0,0,0,0,22,ENG
e0d1510a,1,0,0,2,0,0,0,0,0,3,1,1,2,22,ENG
e1df6989,6,0,0,24,13,0,0,0,0,129,12,19,31,22,ENG
e28868f3,1,0,0,10,16,0,0,0,0,49,11,7,18,22,ENG
e342ad68,1,0,0,12,23,12,2,0,0,86,7,33,40,22,ENG
e34fc66d,4,0,0,19,8,1,0,0,1,152,56,48,104,22,ENG
e3a5814e,0,0,0,4,3,0,0,0,0,23,3,3,6,22,ENG
e46012d4,2,0,0,21,27,4,0,0,0,114,11,18,29,22,ENG
e514ab62,3,0,0,24,23,1,0,1,1,145,51,26,77,22,ENG
e541326e,1,0,0,9,14,1,0,0,0,141,142,71,213,22,ENG
e58a03c6,1,0,0,2,2,0,0,0,0,2,1,1,2,22,ENG
e5d01ecf,2,0,0,12,13,2,0,0,0,135,12,14,26,22,ENG
e61b8aee,10,1,0,29,19,2,0,1,0,146,27,29,56,22,ENG
e717705a,0,0,0,0,0,0,0,0,0,1,1,1,2,22,ENG
e73c9bb2,1,0,0,23,9,1,0,2,0,99,30,24,54,22,ENG
e7aa9d7c,0,0,0,13,7,4,0,0,0,18,9,27,36,22,ENG
e7ca0439,2,0,0,7,2,0,0,0,0,33,10,5,15,22,ENG
e7ee38c3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,ENG
e814e1cf,1,0,0,1,1,0,0,0,0,4,0,6,6,22,ENG
e8832875,1,0,0,13,30,6,0,0,0,78,55,90,145,22,ENG
e9254eec,2,0,0,22,22,2,0,0,0,121,102,33,135,22,ENG
e97fd090,1,0,0,18,41,2,0,0,0,109,36,18,54,22,ENG
e9971f2d,4,1,1,19,8,1,0,0,0,24,15,9,24,22,ENG
ea6bc03a,3,0,0,22,10,0,0,0,0,104,45,44,89,22,ENG
eaeca114,0,0,0,9,2,0,0,0,0,43,37,12,49,22,ENG
eb7822d7,3,0,0,26,3,0,0,0,0,124,28,17,45,22,ENG
ed1e53f3,1,0,0,15,23,14,0,0,0,83,5,27,32,22,ENG
ee38d9c5,3,0,0,22,64,4,1,0,0,107,5,12,17,22,ENG
eeb6551f,0,0,0,1,0,0,0,0,0,2,1,7,8,22,ENG
efb9215a,1,0,0,2,2,0,0,0,0,13,1,4,5,22,ENG
f0caab96,1,0,0,2,3,1,0,0,0,17,13,10,23,22,ENG
f127d782,0,0,0,0,3,0,0,0,1,18,2,2,4,22,ENG
f13d02a6,0,0,0,1,2,0,0,0,0,1,0,1,1,22,ENG
f1e94cd6,2,0,0,17,22,3,0,0,0,54,6,18,24,22,ENG
f230bc30,1,0,0,19,11,0,0,0,0,107,25,37,62,22,ENG
f23f9d20,1,0,0,0,0,0,0,0,1,19,7,3,10,22,ENG
f25b010f,0,0,0,1,2,0,0,0,0,24,10,5,15,22,ENG
f25c8e3a,3,0,0,21,9,0,0,0,0,68,6,15,21,22,ENG
f2bf1b0f,0,0,0,29,40,7,0,0,0,70,61,91,152,22,ENG
f315ca93,3,0,0,20,6,0,0,0,0,62,12,11,23,22,ENG
f3354c07,0,0,0,7,2,2,0,0,0,14,2,3,5,22,ENG
f4290206,8,0,0,25,28,3,0,1,0,139,40,28,68,22,ENG
f4d296e4,6,1,0,25,8,1,0,0,0,161,40,39,79,22,ENG
f4e433d4,4,0,0,27,50,3,0,0,0,100,7,27,34,22,ENG
f5044e54,5,0,0,35,23,2,1,0,0,181,14,15,29,22,ENG
f5a00fa4,4,0,0,36,15,0,0,1,0,254,15,23,38,22,ENG
f5deef4c,4,0,0,19,6,2,0,0,0,161,52,33,85,22,ENG
f63d8a4b,2,0,0,4,12,2,0,0,0,22,3,4,7,22,ENG
f72293fc,2,0,0,16,14,3,0,0,0,71,15,20,35,22,ENG
f7b1d4e0,2,0,0,12,10,0,1,0,0,36,11,15,26,22,ENG
f833a830,1,0,0,4,4,0,0,0,0,13,1,5,6,22,ENG
f8fcd2a5,3,0,0,15,11,0,0,0,0,105,48,17,65,22,ENG
f9682888,0,0,0,1,0,0,0,0,0,0,0,0,0,22,ENG
f99b71de,0,0,0,4,5,1,0,0,0,77,13,19,32,22,ENG
fa031b34,9,0,0,36,68,21,1,0,0,114,66,155,221,22,ENG
fb614c44,0,0,0,7,12,1,0,0,0,62,13,16,29,22,ENG
fc027d02,2,0,0,15,16,0,0,0,0,97,24,32,56,22,ENG
fc15fb84,1,0,0,16,36,1,0,0,0,223,13,16,29,22,ENG
fce2302c,0,0,0,5,16,1,0,0,0,85,12,23,35,22,ENG
fdf3cb77,5,1,1,29,15,2,0,1,1,131,33,34,67,22,ENG
fed7cb61,3,0,0,40,25,12,1,0,0,62,38,52,90,22,ENG
ff527768,0,0,0,3,4,0,0,0,0,38,1,1,2,22,ENG
ffa90327,2,0,0,8,5,2,0,0,0,22,10,14,24,22,ENG
0076ab7f,0,0,0,0,0,0,0,0,0,9,5,3,8,22,EL
01226327,0,0,0,6,6,0,0,0,0,8,3,3,6,22,EL
0127419a,1,0,0,10,4,0,0,0,0,12,1,5,6,22,EL
01ccefab,0,0,0,1,0,0,0,0,0,0,0,0,0,22,EL
01da7812,0,0,0,2,5,2,0,0,0,24,4,5,9,22,EL
02caf6e0,1,0,0,8,8,1,0,0,0,19,4,3,7,22,EL
0331786b,0,0,0,2,0,0,0,0,0,4,2,1,3,22,EL
0362c29e,0,0,0,3,2,0,0,1,1,17,1,1,2,22,EL
03b6afa9,1,0,0,6,9,0,0,0,0,31,2,3,5,22,EL
03f946ed,1,0,0,3,6,0,0,0,0,9,7,15,22,22,EL
048a1cbc,0,0,0,0,0,0,0,0,0,5,1,0,1,22,EL
04e17fd5,0,0,0,1,3,0,0,0,0,9,6,10,16,22,EL
056269d7,0,0,0,2,1,0,0,0,0,9,1,2,3,22,EL
05bffdb1,1,0,0,0,2,0,0,0,0,10,2,0,2,22,EL
05d548d8,0,0,0,0,0,0,0,0,0,13,6,5,11,22,EL
0683f364,2,0,0,5,6,0,0,0,0,21,0,2,2,22,EL
068f4dec,0,0,0,2,4,0,0,0,0,7,0,2,2,22,EL
06df8256,0,0,0,2,0,0,0,0,0,39,24,4,28,22,EL
072e68ed,0,0,0,0,0,0,0,0,0,6,2,0,2,22,EL
0743d0ec,1,0,0,0,1,0,0,0,0,1,0,0,0,22,EL
080440a4,2,0,0,14,5,0,0,0,0,52,13,11,24,22,EL
08c982a0,2,0,0,5,1,0,0,0,0,10,2,1,3,22,EL
0a084b35,0,0,0,0,5,0,0,0,1,19,0,0,0,22,EL
0a215326,0,0,0,11,2,0,0,0,0,16,4,3,7,22,EL
0a89e877,1,0,0,3,3,1,0,0,0,25,3,2,5,22,EL
0a98ecc2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,EL
0b243559,1,0,0,3,0,1,0,0,0,14,2,3,5,22,EL
0b5a292a,1,1,0,4,3,1,0,0,0,18,0,3,3,22,EL
0c2ac3cb,0,0,0,3,2,0,0,0,0,11,1,1,2,22,EL
0c5c94d0,3,1,1,5,2,0,0,1,0,15,1,1,2,22,EL
0c7a48f8,1,0,0,6,2,0,0,0,0,23,7,7,14,22,EL
0cadc46d,1,0,0,2,3,2,0,0,0,4,6,3,9,22,EL
0cb29e91,0,0,0,2,0,0,0,0,0,2,0,1,1,22,EL
0cc07deb,0,0,0,0,0,0,0,0,0,1,0,0,0,22,EL
0ceb43f6,3,0,0,9,1,0,0,0,0,18,4,7,11,22,EL
0d9b2d31,0,0,0,0,9,0,0,0,0,26,0,0,0,22,EL
0da6a13e,0,0,0,3,3,0,0,0,0,17,0,2,2,22,EL
0de73fa4,0,0,0,4,0,0,0,0,0,7,0,4,4,22,EL
0df2b165,2,0,0,10,5,0,0,0,0,85,12,6,18,22,EL
0eb83e1a,0,0,0,1,0,0,0,0,0,22,4,2,6,22,EL
0f888175,1,0,0,4,2,2,0,0,0,8,0,2,2,22,EL
10072610,0,0,0,1,1,0,0,1,0,8,0,0,0,22,EL
10549b49,0,0,0,2,0,0,0,0,0,2,2,2,4,22,EL
10b26721,0,0,0,0,0,0,0,0,0,1,0,0,0,22,EL
10fe831e,0,0,0,0,2,0,0,0,0,10,3,3,6,22,EL
1124ac8a,0,0,0,3,0,0,0,0,0,6,2,0,2,22,EL
116c35df,0,0,0,0,1,1,0,0,0,2,0,0,0,22,EL
118b60ce,0,0,0,0,0,0,0,0,0,1,0,0,0,22,EL
121101a4,0,0,0,1,0,0,0,0,0,5,0,1,1,22,EL
1295b5e3,1,0,0,5,6,0,0,0,0,34,12,7,19,22,EL
12c35abe,0,0,0,6,5,1,0,0,0,27,2,10,12,22,EL
1339039e,0,0,0,4,4,2,1,0,0,15,1,8,9,22,EL
133faa84,1,0,0,8,23,0,0,0,0,37,11,3,14,22,EL
13c8e5f6,1,0,0,5,9,8,0,0,0,14,2,3,5,22,EL
13ea2544,2,0,0,14,9,0,0,0,0,42,2,9,11,22,EL
1443ca7d,0,0,0,1,0,0,0,0,0,3,0,0,0,22,EL
149c5f5d,1,0,0,1,4,3,0,0,0,5,2,0,2,22,EL
14e8fe86,0,0,0,3,1,0,0,0,0,4,1,0,1,22,EL
15944afd,0,0,0,2,5,0,0,0,0,17,1,1,2,22,EL
15b287da,0,0,0,13,8,4,0,0,0,73,4,20,24,22,EL
15d0c248,1,0,0,4,3,0,0,0,0,24,12,11,23,22,EL
16380240,0,0,0,4,2,0,0,0,0,6,0,0,0,22,EL
169f5976,0,0,0,2,0,2,0,0,0,6,1,4,5,22,EL
16e9d0ea,1,0,0,8,6,0,0,0,0,16,2,2,4,22,EL
172bab0a,0,0,0,1,5,0,0,0,0,12,0,0,0,22,EL
173eb3cd,1,0,0,13,4,0,0,0,1,24,4,2,6,22,EL
1774c547,0,0,0,0,0,0,0,0,0,0,1,0,1,22,EL
182a8b9d,0,0,0,2,0,0,0,0,0,3,4,0,4,22,EL
1880614f,0,0,0,1,5,3,1,0,0,19,1,1,2,22,EL
1900032e,1,0,0,2,0,0,0,0,0,10,7,1,8,22,EL
19053e31,0,0,0,6,7,1,0,0,0,24,2,4,6,22,EL
1944818c,0,0,0,5,4,0,0,0,0,58,1,10,11,22,EL
1971591f,2,0,0,5,9,2,0,0,0,17,2,6,8,22,EL
197640fd,0,0,0,2,5,0,0,0,0,23,4,4,8,22,EL
19a967ab,2,0,0,14,5,1,0,0,0,43,6,7,13,22,EL
19cae58d,3,0,0,7,8,0,0,0,0,12,5,5,10,22,EL
1a4ef233,0,0,0,3,0,1,0,0,0,16,4,7,11,22,EL
1b280c66,0,0,0,3,0,0,0,0,0,7,0,0,0,22,EL
1bacc518,0,0,0,0,4,0,0,0,0,26,3,1,4,22,EL
1bda5842,0,0,0,7,6,7,0,0,0,18,3,8,11,22,EL
1c07b06e,0,0,0,4,2,0,0,0,0,9,2,7,9,22,EL
1c7012b8,3,0,0,9,1,0,0,0,0,66,13,8,21,22,EL
1c78737d,1,0,0,1,0,0,0,0,0,1,2,1,3,22,EL
1d2d5cc8,0,0,0,0,0,0,0,0,0,1,0,0,0,22,EL
1d54e8f8,0,0,0,3,1,1,0,0,0,29,1,4,5,22,EL
1dff86ec,0,0,0,1,1,0,0,0,0,1,1,2,3,22,EL
1e8dbb59,0,0,0,1,3,0,1,0,0,14,7,5,12,22,EL
1e9aa637,0,0,0,2,1,0,0,0,0,8,1,1,2,22,EL
1ec7e1c5,1,0,0,5,3,0,0,0,0,25,17,2,19,22,EL
1eecc0c6,1,0,0,5,3,0,0,0,0,35,7,3,10,22,EL
1f1229a9,0,0,0,1,2,1,0,0,0,9,1,5,6,22,EL
1f2d714c,2,0,0,2,1,0,0,0,0,9,0,1,1,22,EL
1f3afdcb,1,0,0,2,0,0,0,0,0,18,2,2,4,22,EL
1f9328da,1,0,0,3,3,0,0,0,0,24,5,1,6,22,EL
1fd1df9c,0,0,0,2,3,0,0,0,0,21,5,2,7,22,EL
20030c06,2,0,0,3,5,0,0,0,0,28,15,13,28,22,EL
200e89e1,0,0,0,2,1,1,0,0,0,13,1,1,2,22,EL
20b9f052,0,0,0,0,0,0,0,0,0,7,0,0,0,22,EL
20dbf9e0,1,0,0,3,2,0,1,0,0,0,1,3,4,22,EL
20de219a,0,0,0,0,0,0,0,0,0,3,0,0,0,22,EL
211589b8,0,0,0,0,0,0,0,0,0,0,0,0,0,22,EL
21164a21,0,0,0,2,0,0,0,0,0,15,3,1,4,22,EL
21166ff4,1,0,0,7,1,0,0,0,0,39,23,7,30,22,EL
222dfffb,1,0,0,15,14,1,0,0,0,43,6,8,14,22,EL
22798128,3,0,0,12,8,0,0,0,0,30,2,4,6,22,EL
228b0d9d,1,0,0,5,2,0,0,0,0,30,9,7,16,22,EL
230a2fac,2,0,0,8,15,1,0,0,0,25,9,5,14,22,EL
230f0471,1,0,0,1,0,1,0,0,0,7,1,0,1,22,EL
24051310,1,0,0,5,3,0,0,0,0,30,9,7,16,22,EL
240c8ab6,0,0,0,0,0,0,0,0,0,1,0,0,0,22,EL
24228180,1,0,0,6,22,0,0,0,0,21,17,15,32,22,EL
244a31b9,0,0,0,1,2,0,0,0,0,2,2,1,3,22,EL
