id,live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp
6f5ead86,939,113,52,1,26,103,5,55,30,16,0,5,26,20,ITA
718b8afd,298,10,0,1,1,7,2,0,0,0,0,2,11,20,ITA
71dc23da,773,132,16,0,5,114,114,2,2,0,0,2,39,20,ITA
72be9309,50,51,9,0,0,0,0,0,0,0,0,0,0,20,ITA
73ddc40c,181,16,13,0,0,0,3,0,0,0,0,1,2,20,ITA
74419746,792,328,61,0,3,0,0,0,0,0,0,4,0,20,ITA
756959aa,329,23,21,2,8,4,2,0,0,0,0,1,5,20,ITA
75b86fb3,1368,85,63,1,27,20,22,0,0,0,0,7,17,20,ITA
75e60d75,880,55,31,1,12,31,8,16,8,6,0,4,12,20,ITA
7737dee2,76,3,1,0,1,13,2,0,0,0,0,0,6,20,ITA
780e3631,1284,52,37,2,5,31,7,1,0,1,0,8,28,20,ITA
78841da9,1115,119,30,3,15,170,23,64,6,49,0,2,23,20,ITA
79083382,68,5,5,0,0,0,0,0,0,0,0,0,0,20,ITA
79443529,296,26,0,1,2,13,0,1,0,0,0,3,20,20,ITA
7aa84ac5,100,12,6,0,2,14,0,6,0,5,0,0,5,20,ITA
7b075c75,314,13,12,0,0,0,1,0,0,0,0,0,0,20,ITA
7b4b9221,3,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
7b4de647,19,19,7,0,0,0,0,0,0,0,0,0,0,20,ITA
7b536033,154,11,0,0,1,4,0,0,0,0,0,1,10,20,ITA
7b5f516f,3,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
7ba1f1ef,8,1,0,0,0,1,1,0,0,0,0,0,0,20,ITA
7d3cbc67,220,8,1,2,2,30,1,6,5,1,0,0,8,20,ITA
7d50454d,502,24,24,0,7,4,0,0,0,0,0,1,3,20,ITA
7e81a17d,68,3,0,0,1,0,1,0,0,0,0,1,1,20,ITA
7eb97a8e,875,112,41,7,6,121,13,58,37,3,2,9,37,20,ITA
7ec7738e,112,20,4,1,0,18,4,8,4,3,0,0,2,20,ITA
7ed4921e,1024,33,32,0,6,1,1,0,0,0,0,1,4,20,ITA
7f24b3eb,47,2,2,0,0,0,0,0,0,0,0,0,0,20,ITA
7f267d66,289,6,5,1,7,10,0,0,0,0,0,1,9,20,ITA
7f66ea09,437,417,142,0,0,0,0,0,0,0,0,1,2,20,ITA
7f78ad23,235,35,6,0,8,5,29,0,0,0,0,0,4,20,ITA
7fd58fe3,759,97,6,0,11,69,91,0,0,0,0,4,25,20,ITA
7fe90ccd,196,46,2,0,0,23,44,0,0,0,0,0,11,20,ITA
7ff93107,58,9,1,1,0,7,1,6,6,0,0,0,3,20,ITA
801831fe,15,0,0,0,1,0,0,0,0,0,0,0,0,20,ITA
80c718dd,60,18,5,0,1,10,10,3,0,0,0,0,5,20,ITA
81255c03,788,37,6,5,14,15,13,4,1,3,0,4,20,20,ITA
817c6964,226,7,4,1,2,0,3,0,0,0,0,0,6,20,ITA
822a7761,31,4,0,0,0,0,0,0,0,0,0,1,1,20,ITA
82328faf,33,11,1,0,1,0,0,0,0,0,0,0,0,20,ITA
825b8997,438,29,23,0,2,2,6,0,0,0,0,1,6,20,ITA
82b1198a,350,118,33,0,4,0,0,0,0,0,0,1,0,20,ITA
82dbf623,149,4,0,0,1,0,0,0,0,0,0,1,3,20,ITA
82efe6fa,317,13,10,0,3,0,1,0,0,0,0,0,2,20,ITA
84594618,1021,31,30,0,1,0,1,0,0,0,0,2,2,20,ITA
84b6acaa,846,27,27,0,12,0,0,0,0,0,0,5,10,20,ITA
852351df,527,102,7,0,9,46,95,0,0,0,0,1,19,20,ITA
854ee61a,321,20,1,0,0,4,2,1,0,1,0,2,6,20,ITA
85613cf0,430,38,4,1,1,2,3,0,0,0,0,1,12,20,ITA
85e51909,22,0,0,0,1,0,0,0,0,0,0,0,0,20,ITA
8650af85,1436,54,47,0,4,2,5,0,0,0,0,2,6,20,ITA
8697c095,115,16,5,0,3,12,5,6,3,3,0,0,8,20,ITA
8794e251,1108,15,3,2,4,20,12,0,0,0,0,1,19,20,ITA
881ef58c,276,14,6,2,1,5,1,1,0,0,0,1,4,20,ITA
88c89891,348,62,10,0,2,9,52,0,0,0,0,0,6,20,ITA
8913a9f9,11,1,0,0,0,2,1,0,0,0,0,0,0,20,ITA
89976232,1336,78,69,0,12,16,9,0,0,0,0,5,17,20,ITA
89b2c8a9,633,83,6,4,5,83,3,36,19,10,0,5,28,20,ITA
8a08491a,613,30,0,3,8,11,1,0,0,0,0,2,15,20,ITA
8abd0c03,262,45,3,0,0,13,42,0,0,0,0,0,7,20,ITA
8b303bcb,71,6,1,0,0,1,1,0,0,0,0,1,0,20,ITA
8b609c34,62,8,0,0,1,6,8,0,0,0,0,1,1,20,ITA
8b66d9cc,144,2,0,0,1,8,0,0,0,0,0,0,4,20,ITA
8b8a56ce,822,25,25,0,9,1,0,0,0,0,0,3,3,20,ITA
8b95acda,1326,44,43,0,13,5,1,0,0,0,0,7,8,20,ITA
8bc8829a,38,0,0,0,0,2,0,0,0,0,0,0,1,20,ITA
8c63fae5,153,13,6,0,0,3,7,0,0,0,0,0,1,20,ITA
8c65eb5f,966,58,42,2,15,23,7,8,2,2,0,4,9,20,ITA
8c725b43,1174,49,45,1,2,2,4,0,0,0,0,4,9,20,ITA
8cabdc1e,703,280,75,1,5,0,0,0,0,0,0,5,0,20,ITA
8cb494c9,5,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
8cc29864,359,15,14,0,9,1,1,0,0,0,0,0,2,20,ITA
8cea6319,422,40,19,0,4,4,21,0,0,0,0,4,8,20,ITA
8d8178ac,954,74,4,0,7,96,5,0,0,0,0,5,45,20,ITA
8da74c05,194,3,3,0,2,1,0,0,0,0,0,0,3,20,ITA
8efa621b,1502,92,84,0,45,4,8,0,0,0,0,4,10,20,ITA
8f866fe8,495,79,14,3,1,71,2,41,18,14,0,5,24,20,ITA
8fef5412,876,179,26,0,2,24,153,0,0,0,0,3,11,20,ITA
8ff07990,336,21,2,2,10,8,2,0,0,0,0,3,2,20,ITA
9085dd7c,729,147,17,1,7,44,130,0,0,0,0,1,16,20,ITA
909bce7f,1157,125,58,0,21,60,6,52,2,9,1,5,12,20,ITA
91899ca8,970,37,33,1,2,1,4,0,0,0,0,1,4,20,ITA
91976866,21,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
919dd4b1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
91c9de34,7,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
921f6058,1286,93,66,0,5,7,27,0,0,0,0,5,16,20,ITA
92b4758e,709,46,26,1,2,6,20,0,0,0,0,0,7,20,ITA
92d83c27,383,26,10,1,6,21,1,13,7,5,0,3,5,20,ITA
933d3b51,377,15,11,0,3,0,4,0,0,0,0,2,0,20,ITA
934e264d,15,1,0,0,0,0,0,0,0,0,0,0,0,20,ITA
93b891d1,402,3,1,3,0,0,1,0,0,0,0,2,6,20,ITA
93cf32a8,1129,53,51,0,3,0,2,0,0,0,0,5,5,20,ITA
9413b19f,422,183,44,0,0,0,0,0,0,0,0,0,0,20,ITA
94816803,183,8,2,0,1,23,6,0,0,0,0,0,6,20,ITA
94b2001f,1102,128,20,1,10,29,108,0,0,0,0,1,15,20,ITA
952a03fe,627,34,25,0,6,6,9,0,0,0,0,2,8,20,ITA
9591723b,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
9592289a,300,23,4,1,3,8,1,0,0,0,0,5,9,20,ITA
95adf1e1,42,38,14,0,0,0,0,0,0,0,0,0,0,20,ITA
95facda1,1273,71,15,2,14,113,56,0,0,0,0,5,36,20,ITA
96640846,37,13,5,0,0,0,0,0,0,0,0,0,0,20,ITA
96960855,620,25,6,1,10,27,16,3,2,0,0,4,23,20,ITA
96e0490d,1216,302,26,0,9,45,276,0,0,0,0,5,27,20,ITA
970b8574,372,66,13,0,3,57,29,24,9,15,0,0,8,20,ITA
980522ec,412,61,16,1,4,59,2,42,19,15,1,0,14,20,ITA
983ff2c7,426,61,8,0,4,25,53,0,0,0,0,2,13,20,ITA
9866afec,57,4,2,1,0,10,1,1,1,0,0,1,2,20,ITA
98d2c2c4,1565,99,74,1,6,30,21,4,0,0,0,0,23,20,ITA
9907b1c8,424,14,2,4,16,25,6,1,1,0,0,3,11,20,ITA
997fff07,366,15,8,0,1,5,7,0,0,0,0,1,1,20,ITA
9b30df1e,143,9,9,0,4,0,0,0,0,0,0,0,0,20,ITA
9b6f7fd5,547,14,9,4,2,10,5,0,0,0,0,4,14,20,ITA
9d4c45d6,1163,19,9,5,4,30,10,0,0,0,0,10,19,20,ITA
9dc96f10,18,1,0,0,0,1,0,1,1,0,0,0,1,20,ITA
9e1577aa,686,208,21,0,3,138,144,43,23,6,0,8,33,20,ITA
9e90fb5d,422,14,2,1,5,34,7,5,0,2,0,1,22,20,ITA
9f5a610b,35,26,8,0,0,0,0,0,0,0,0,0,0,20,ITA
a111cf41,721,449,91,0,2,0,0,0,0,0,0,4,2,20,ITA
a1216563,160,32,9,0,1,41,7,16,7,5,0,0,10,20,ITA
a36084cd,11,1,0,0,0,1,0,0,0,0,0,0,0,20,ITA
a3d94a58,1444,126,78,0,6,2,48,0,0,0,0,2,9,20,ITA
a40819d9,892,23,20,0,4,1,3,0,0,0,0,7,8,20,ITA
a40d5a0c,371,23,3,2,3,41,4,15,7,1,0,0,9,20,ITA
a4e85758,907,100,35,1,9,11,63,2,0,0,0,4,20,20,ITA
a4fe8cda,163,5,0,1,1,6,1,0,0,0,0,0,9,20,ITA
a5296e55,1953,37,26,4,18,41,6,5,2,1,0,4,22,20,ITA
a64cbd35,505,15,3,1,1,25,2,7,3,2,0,3,14,20,ITA
a65ce836,158,4,2,1,1,3,2,0,0,0,0,0,1,20,ITA
a69cc629,31,1,0,0,0,0,1,0,0,0,0,0,0,20,ITA
a69e4806,332,9,0,1,0,41,4,4,0,4,0,2,20,20,ITA
a8a874f1,2069,112,78,9,33,64,4,30,17,11,1,9,21,20,ITA
a8f21b9f,212,13,2,2,1,8,2,8,1,5,0,0,2,20,ITA
a96e5dc0,1214,262,40,0,3,59,222,0,0,0,0,2,38,20,ITA
aae9d04a,1391,321,23,1,9,130,290,8,0,8,0,6,40,20,ITA
ab1ca213,1522,262,127,5,10,191,9,126,57,64,0,9,31,20,ITA
ab4449d6,757,382,91,0,2,0,0,0,0,0,0,7,1,20,ITA
ac1f056e,28,1,0,0,0,1,0,0,0,0,0,0,1,20,ITA
ac4003af,118,32,6,0,0,0,0,0,0,0,0,0,0,20,ITA
ac4a4508,777,81,6,1,4,73,72,2,0,2,0,0,29,20,ITA
ac7e640b,430,18,18,0,1,2,0,0,0,0,0,0,2,20,ITA
ad6df2d5,1812,180,104,6,15,82,2,74,21,30,1,7,18,20,ITA
aded8e6f,13,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
ae4e2852,289,53,9,0,3,8,44,0,0,0,0,0,7,20,ITA
ae64d449,1072,165,104,1,12,83,1,60,22,25,1,3,7,20,ITA
ae7058f9,244,14,12,0,4,0,2,0,0,0,0,1,0,20,ITA
ae82fa48,158,20,5,0,2,18,3,8,2,5,0,1,7,20,ITA
b0243215,493,66,13,0,10,27,53,0,0,0,0,0,18,20,ITA
b0f7e36c,761,63,4,11,7,53,48,4,1,0,0,3,21,20,ITA
b1236c63,363,24,1,0,2,9,3,0,0,0,0,5,15,20,ITA
b1deecf8,844,47,43,0,2,1,4,0,0,0,0,1,5,20,ITA
b233e8e4,238,40,22,0,6,6,18,0,0,0,0,2,1,20,ITA
b3af9be1,1391,286,47,0,10,32,238,0,0,0,0,4,29,20,ITA
b3fd7075,1005,35,28,2,2,14,6,0,0,0,0,4,7,20,ITA
b59e02da,337,13,7,0,0,13,5,1,0,0,0,2,7,20,ITA
b5bf1770,638,26,26,0,12,5,0,0,0,0,0,1,6,20,ITA
b5cae4e6,89,12,0,0,0,2,0,0,0,0,0,0,5,20,ITA
b6964eb6,1403,44,41,0,12,3,3,0,0,0,0,2,7,20,ITA
b6b2b820,1109,70,36,3,12,42,4,28,13,12,0,6,25,20,ITA
b70bde8f,458,55,14,0,7,44,1,38,13,6,0,1,7,20,ITA
b7a5bc86,180,27,8,0,3,19,18,1,0,1,0,0,10,20,ITA
b86fe156,66,3,3,0,1,1,0,0,0,0,0,1,3,20,ITA
b871bf55,184,19,1,0,2,2,18,0,0,0,0,0,2,20,ITA
b96b595c,1979,93,69,3,38,26,23,1,0,0,0,1,12,20,ITA
ba1e04b3,1060,32,29,0,4,6,3,0,0,0,0,4,11,20,ITA
ba3d3bea,399,48,19,1,4,35,4,25,8,13,0,0,7,20,ITA
bbafc0c4,660,156,19,0,30,141,130,7,2,0,0,3,21,20,ITA
bdc74a8f,138,3,1,0,1,0,1,0,0,0,0,0,0,20,ITA
bdd0692f,190,19,1,0,1,24,3,11,5,5,0,1,7,20,ITA
be927d03,529,99,1,1,5,40,96,2,0,1,0,4,21,20,ITA
bee704fc,1651,123,56,0,23,3,67,0,0,0,0,2,17,20,ITA
bf13975c,715,26,9,1,5,26,3,10,0,0,0,4,21,20,ITA
bf168004,34,18,4,0,0,0,0,0,0,0,0,0,0,20,ITA
bf309d24,972,30,29,5,11,2,1,0,0,0,0,3,4,20,ITA
bf356094,44,2,0,0,0,0,0,0,0,0,0,0,0,20,ITA
bf39bdec,470,20,8,5,11,13,3,1,0,0,0,3,19,20,ITA
bf4d31d3,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
bf57eaab,198,11,1,1,6,10,1,0,0,0,0,1,8,20,ITA
c01c66d9,408,13,11,0,1,1,2,0,0,0,0,1,5,20,ITA
c0c7ff58,2291,70,54,5,30,14,16,0,0,0,0,4,27,20,ITA
c0cddebe,1062,35,8,2,1,40,26,1,0,0,0,3,15,20,ITA
c235e803,438,10,10,0,7,0,0,0,0,0,0,1,4,20,ITA
c316607a,471,14,14,0,5,1,0,0,0,0,0,0,1,20,ITA
c375dfa5,113,4,1,0,2,1,1,0,0,0,0,0,2,20,ITA
c3a8bcd8,1449,178,68,4,3,120,5,105,30,47,0,8,22,20,ITA
c414df9d,565,14,12,0,13,22,2,0,0,0,0,1,10,20,ITA
c4efe2b4,14,3,0,0,0,0,1,0,0,0,0,0,1,20,ITA
c50cee19,347,29,5,0,3,56,2,22,13,3,0,2,8,20,ITA
c53083ad,556,11,5,0,3,4,5,0,0,0,0,1,6,20,ITA
c56dc39e,1625,72,37,1,13,13,35,0,0,0,0,7,34,20,ITA
c59f90b0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
c5adc293,242,58,9,0,0,33,34,15,6,6,1,0,4,20,ITA
c693347d,402,14,1,0,6,7,0,0,0,0,0,1,15,20,ITA
c6e8cf1f,791,34,20,0,1,23,3,7,3,2,0,2,22,20,ITA
c707411f,1455,52,48,0,5,0,4,0,0,0,0,3,2,20,ITA
c710f7d5,780,139,61,0,9,74,2,60,18,33,0,4,12,20,ITA
c7259b83,872,93,44,1,16,51,7,39,21,0,0,6,15,20,ITA
c730da00,135,8,7,0,1,0,1,0,0,0,0,0,2,20,ITA
c75b6a02,246,8,8,0,4,3,0,0,0,0,0,0,1,20,ITA
c840baa2,11,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
ca241ad3,47,19,3,0,0,2,16,0,0,0,0,0,1,20,ITA
ca8fa0c0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
caec77da,8,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
caffaf5a,548,24,22,0,9,1,2,0,0,0,0,2,4,20,ITA
cbec1196,351,17,3,0,2,30,4,10,4,3,1,2,17,20,ITA
cc700722,806,33,17,2,6,13,16,0,0,0,0,3,16,20,ITA
cce9f582,113,3,3,0,0,0,0,0,0,0,0,0,0,20,ITA
cd0fa27b,1467,156,44,8,22,151,18,90,37,38,0,9,26,20,ITA
cdf65d12,1428,39,33,1,10,0,6,0,0,0,0,1,6,20,ITA
ce30bfc8,921,19,10,3,19,10,8,1,0,0,0,1,15,20,ITA
ce5b170a,69,14,0,0,0,3,14,0,0,0,0,0,1,20,ITA
cedb3e36,660,27,15,0,1,22,11,0,0,0,0,1,11,20,ITA
cf007308,661,10,4,0,4,3,5,0,0,0,0,5,5,20,ITA
cf1c23d8,63,30,6,0,0,0,0,0,0,0,0,0,0,20,ITA
cfbf9881,677,165,30,0,2,9,135,0,0,0,0,0,18,20,ITA
d023d70f,738,24,7,1,6,33,5,12,3,3,0,0,24,20,ITA
d0d8dd44,1629,37,35,0,9,0,2,0,0,0,0,4,8,20,ITA
d0dbca9f,414,39,36,0,5,1,3,0,0,0,0,2,5,20,ITA
d183e9d6,839,210,12,0,6,93,196,2,0,1,0,6,28,20,ITA
d1b49282,752,41,7,0,4,15,34,0,0,0,0,1,20,20,ITA
d2fd20d6,1,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
d37b0350,16,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
d3b888e3,233,11,11,1,2,1,0,0,0,0,0,0,5,20,ITA
d3d758d8,424,14,14,0,2,1,0,0,0,0,0,3,9,20,ITA
d3de9af0,535,49,1,0,5,33,4,0,0,0,0,2,22,20,ITA
d4535821,311,78,6,0,1,13,71,1,0,0,0,0,9,20,ITA
d4890c25,2,1,0,0,0,0,0,0,0,0,0,0,0,20,ITA
d4931a5a,112,10,1,0,1,0,1,0,0,0,0,2,2,20,ITA
d4c9725f,1683,311,44,2,22,83,267,0,0,0,0,1,51,20,ITA
d5575935,6,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
d6a889ea,137,34,3,0,1,13,31,0,0,0,0,1,0,20,ITA
d6e53a3a,1518,44,41,1,13,2,3,0,0,0,0,3,7,20,ITA
d705ba44,706,51,3,0,10,47,2,0,0,0,0,2,49,20,ITA
d711d04f,578,16,2,1,6,12,1,0,0,0,0,3,22,20,ITA
d7918b13,60,5,4,0,0,2,0,0,0,0,0,0,0,20,ITA
d7d32194,40,6,0,1,0,1,0,0,0,0,0,0,3,20,ITA
d80b1835,56,5,0,0,0,3,4,1,0,1,0,0,0,20,ITA
d85c238b,744,32,8,1,4,46,9,4,0,4,0,6,24,20,ITA
d89b0ebb,4,0,0,0,0,1,0,0,0,0,0,0,0,20,ITA
d8dfae8a,6,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
d9624b51,388,29,20,0,8,0,9,0,0,0,0,0,1,20,ITA
d97f2e8d,616,66,8,2,3,82,58,0,0,0,0,6,36,20,ITA
d995ed27,659,30,9,3,3,28,1,16,8,5,0,3,13,20,ITA
da13074e,258,14,6,1,1,14,3,2,2,0,0,3,7,20,ITA
da5a981b,386,70,7,0,4,30,63,0,0,0,0,1,13,20,ITA
da974c7b,1627,72,50,0,13,4,10,0,0,0,0,3,6,20,ITA
db092d3b,1682,117,72,1,22,34,3,25,3,20,0,7,21,20,ITA
dc1c2fce,685,104,29,4,4,69,42,30,8,8,0,2,21,20,ITA
dc3a9a0d,450,30,10,0,10,32,7,13,1,11,0,1,8,20,ITA
dc3fa3b5,767,12,11,0,5,3,1,0,0,0,0,2,7,20,ITA
dc61b402,28,0,0,0,0,1,0,0,0,0,0,0,0,20,ITA
dd06d56c,86,69,23,0,0,0,0,0,0,0,0,2,0,20,ITA
dd0daf32,678,20,4,4,6,15,11,0,0,0,0,1,17,20,ITA
dd29f81d,270,75,3,0,4,14,72,0,0,0,0,0,10,20,ITA
de045b15,1212,73,70,0,9,0,3,0,0,0,0,5,6,20,ITA
dea698d9,1224,39,8,2,9,36,23,3,0,0,0,4,40,20,ITA
deb748c9,1006,150,30,0,17,16,120,0,0,0,0,2,19,20,ITA
df301450,234,23,3,1,0,16,0,0,0,0,0,0,5,20,ITA
df3cda47,1065,66,9,7,3,63,9,19,13,0,0,7,32,20,ITA
df525574,528,77,8,0,1,22,69,0,0,0,0,2,7,20,ITA
df85d472,259,12,0,0,0,7,2,0,0,0,0,0,7,20,ITA
dfd56738,21,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
e01ca8f4,83,10,3,0,1,12,1,6,3,3,0,0,5,20,ITA
e0314d87,1046,83,41,0,27,11,42,0,0,0,0,3,14,20,ITA
e0921a4f,1357,157,27,11,26,109,14,74,28,34,0,10,24,20,ITA
e14ec482,959,140,32,0,19,198,9,99,72,6,0,5,42,20,ITA
e1b0a70d,128,80,21,0,1,0,0,0,0,0,0,0,0,20,ITA
e1cbb531,630,9,9,0,8,1,0,0,0,0,0,0,3,20,ITA
e23f56c1,887,132,44,1,5,127,8,42,7,1,0,4,28,20,ITA
e26bd2f4,1114,66,60,1,30,28,4,2,0,0,0,6,27,20,ITA
e288d4b3,599,83,13,2,14,29,70,0,0,0,0,1,16,20,ITA
e33f36d5,1258,46,32,0,13,6,14,0,0,0,0,4,6,20,ITA
e358587b,24,11,4,0,0,0,0,0,0,0,0,1,0,20,ITA
e3756e72,14,1,0,0,0,0,1,0,0,0,0,0,0,20,ITA
e3cceee6,313,4,3,0,0,1,1,0,0,0,0,0,1,20,ITA
e40d028b,145,63,9,0,1,0,0,0,0,0,0,0,1,20,ITA
e468c053,486,19,1,0,0,13,5,3,0,0,0,3,15,20,ITA
e58cbfd5,68,0,0,0,1,2,0,0,0,0,0,0,1,20,ITA
e599253a,1393,28,20,0,15,13,4,1,0,0,0,5,13,20,ITA
e5bf73f3,575,70,12,4,20,62,10,37,26,4,0,4,12,20,ITA
e63e122d,54,3,1,1,1,1,0,0,0,0,0,0,0,20,ITA
e726e11e,241,37,0,0,2,26,37,0,0,0,0,0,7,20,ITA
e74f0e59,781,180,6,0,2,81,174,0,0,0,0,4,32,20,ITA
e7ee38c3,270,217,58,0,1,0,0,0,0,0,0,5,0,20,ITA
e83f8ebb,12,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
e85fb9b8,110,1,1,0,0,0,0,0,0,0,0,0,1,20,ITA
e8c930bb,894,47,40,4,7,4,2,0,0,0,0,4,15,20,ITA
e947ee4a,637,36,23,2,13,12,2,9,2,7,0,1,6,20,ITA
e94d79e3,1197,148,63,0,28,12,84,0,0,0,0,3,13,20,ITA
ea06dd97,622,96,59,1,8,51,5,32,2,4,0,5,5,20,ITA
ea164f99,420,62,29,1,7,44,0,33,15,13,1,2,10,20,ITA
eb2fe5b6,479,44,11,3,5,40,3,12,8,4,0,1,18,20,ITA
eccbe56a,668,29,2,6,6,30,0,26,11,11,0,4,27,20,ITA
ed5886d2,756,14,13,1,5,5,0,0,0,0,0,2,12,20,ITA
ed65da8c,7,1,0,0,0,2,1,0,0,0,0,0,0,20,ITA
eda40760,1503,315,66,5,31,183,178,71,5,61,0,5,34,20,ITA
ee251371,306,28,0,1,0,24,23,5,0,3,0,2,10,20,ITA
ee4f2f3b,482,59,3,7,8,22,0,0,0,0,0,2,11,20,ITA
ee833569,566,309,76,0,2,0,0,0,0,0,0,4,1,20,ITA
ee93c1a9,639,51,17,3,11,55,10,23,3,16,0,2,18,20,ITA
ef5b337e,264,19,4,1,1,18,6,8,0,7,0,4,13,20,ITA
ef619b0b,716,18,8,2,2,18,6,3,2,1,0,2,10,20,ITA
ef94dc2f,221,25,1,0,0,10,0,0,0,0,0,1,13,20,ITA
f058ed1f,111,47,11,0,0,0,0,0,0,0,0,0,0,20,ITA
f0f7f62f,689,285,77,1,1,0,0,0,0,0,0,1,0,20,ITA
f1cfc209,1202,91,53,0,26,23,38,0,0,0,0,4,18,20,ITA
f1f1f238,1332,47,40,0,10,2,7,0,0,0,0,4,4,20,ITA
f239e6dd,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
f26e3c59,354,70,6,0,0,26,62,2,0,0,0,2,11,20,ITA
f32df091,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
f45f9427,1066,219,31,2,5,142,185,3,0,1,0,1,43,20,ITA
f4ec4fd0,181,12,0,0,0,4,1,0,0,0,0,0,2,20,ITA
f503ea63,1092,69,63,2,1,9,6,0,0,0,0,4,12,20,ITA
f554e29b,259,211,55,0,0,0,0,0,0,0,0,2,0,20,ITA
f5ba8903,11,3,1,0,0,1,2,0,0,0,0,0,1,20,ITA
f61c7c4e,716,13,5,5,11,15,5,0,0,0,0,3,20,20,ITA
f6a06749,1,2,0,0,0,0,0,0,0,0,0,0,0,20,ITA
f6f6b6e8,109,3,1,0,1,1,2,0,0,0,0,1,0,20,ITA
f7036e1c,480,18,1,1,5,16,3,1,0,0,0,6,13,20,ITA
f7223718,1184,42,22,2,8,11,20,0,0,0,0,1,9,20,ITA
f7e2af2c,152,13,6,0,1,2,7,0,0,0,0,0,1,20,ITA
f8d41a8c,0,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
f8f0744b,5,0,0,0,0,0,0,0,0,0,0,0,0,20,ITA
f91e81c9,1361,271,8,1,3,119,263,0,0,0,0,8,39,20,ITA
f93ed0df,556,416,90,0,0,0,0,0,0,0,0,6,1,20,ITA
faa1b07d,161,5,2,0,0,0,3,0,0,0,0,1,3,20,ITA
fb2c533b,732,105,44,0,0,82,3,57,30,17,1,3,4,20,ITA
fb77bfef,731,25,21,0,4,4,4,0,0,0,0,0,2,20,ITA
fba81826,359,47,5,0,0,30,42,0,0,0,0,2,11,20,ITA
fc4f85b1,1081,33,30,2,7,10,3,0,0,0,0,5,11,20,ITA
fe012aca,973,10,3,0,0,24,5,2,1,0,0,0,20,20,ITA
fe0b8f0e,102,2,1,0,0,1,1,0,0,0,0,0,0,20,ITA
fe471a89,76,86,20,0,0,0,0,0,0,0,0,0,0,20,ITA
fe479e17,12,1,0,0,0,3,1,0,0,0,0,0,1,20,ITA
fe6a7685,779,49,43,1,5,4,6,0,0,0,0,1,11,20,ITA
fed5f993,1233,93,89,0,13,4,4,0,0,0,0,6,5,20,ITA
ff4296df,71,6,6,1,1,2,0,0,0,0,0,1,1,20,ITA
ff764de3,391,10,2,0,6,4,5,1,0,0,0,2,12,20,ITA
ff800ed8,1105,191,16,1,10,80,175,0,0,0,0,4,39,20,ITA
00f0482f,6,0,0,0,0,0,0,0,0,0,0,0,1,21,ENG
01226327,1214,347,58,0,3,82,282,7,3,0,3,8,34,21,ENG
012c975a,498,6,6,1,3,0,0,0,0,0,0,0,0,21,ENG
02b29014,1339,11,10,3,4,9,0,1,0,0,0,4,28,21,ENG
0313a347,1251,53,38,0,4,3,14,0,0,0,0,1,6,21,ENG
03622183,1,1,0,0,0,0,0,0,0,0,0,0,0,21,ENG
03edb878,36,0,0,0,0,1,0,0,0,0,0,0,1,21,ENG
0420d84f,678,85,2,0,7,35,83,0,0,0,0,2,18,21,ENG
0442183b,466,125,0,0,1,23,125,0,0,0,0,2,21,21,ENG
07802f7f,519,3,0,3,2,19,2,0,0,0,0,5,24,21,ENG
08452314,257,8,1,2,1,30,3,2,0,2,0,1,11,21,ENG
099e666f,46,13,2,0,0,6,11,0,0,0,0,0,3,21,ENG
0b33f6ad,357,26,4,0,0,1,22,0,0,0,0,0,10,21,ENG
0d4ceb32,239,1,0,1,1,3,1,0,0,0,0,0,5,21,ENG
0df2b165,1002,76,15,1,15,71,8,25,21,4,0,4,21,21,ENG
0f7533cd,771,56,6,2,5,41,26,1,1,0,0,3,22,21,ENG
101da2b5,1002,22,18,1,12,6,4,0,0,0,0,2,9,21,ENG
10b9fa99,1002,83,18,0,15,19,60,5,5,0,0,2,14,21,ENG
111c3236,223,10,1,0,1,7,9,0,0,0,0,0,3,21,ENG
119b9a8e,1257,27,17,0,14,1,9,0,0,0,0,1,4,21,ENG
11ff3d56,586,11,9,0,2,7,2,0,0,0,0,3,4,21,ENG
