id,fk_ag,ck_ag,og_ag,ps_xg,ps_xg_delta,cmp_launch,att_launch,att_gk_pass,att_gk_throw,gk_pass_len,att_goal_kick,goal_kick_len,att_cross_ag,stop_cross_ag,def_outside_pen,def_outside_pen_dist,goal_kicks_launched,att_launch_non_goal_kick,att_pass_non_goal_kick,season,comp
741275f5,1,0,0,0.3,-0.7,6,9,10,1,312.0,11,498.3,13,1,0,12.0,7,-2,-1,20,EL
74419746,0,0,1,3.0,0.0,17,32,135,10,3496.5,20,584.0,60,2,9,9.3,7,12,115,20,EL
74733221,0,1,0,1.2,0.2,14,42,74,8,2856.4,9,467.1,24,1,39,13.2,7,33,65,20,EL
7956236f,0,1,0,5.4,-1.6,18,61,114,30,4001.4,60,2160.0,91,5,37,12.6,22,1,54,20,EL
79b0d6a0,0,2,0,12.7,2.7,56,131,150,31,5670.0,79,4100.1,165,2,0,8.2,65,52,71,20,EL
79c536d7,1,0,0,5.5,1.5,19,47,64,12,2572.8,29,1313.7,47,2,109,18.2,14,18,35,20,EL
7b456af7,0,0,0,1.2,0.2,11,20,34,1,1135.6,13,591.5,26,0,13,13.6,9,7,21,20,EL
7b4de647,1,2,1,6.7,-2.3,29,82,83,13,3519.2,47,2425.2,59,3,38,12.9,34,35,36,20,EL
7ba6d84e,0,0,0,2.4,0.4,4,18,31,6,995.1,22,822.8,18,0,24,24.0,9,-4,9,20,EL
81b906e7,0,0,1,4.3,-0.7,17,26,63,12,2091.6,15,426.0,33,2,12,12.3,5,11,48,20,EL
853b7c48,0,1,0,11.9,-2.1,75,144,233,31,8504.5,58,2807.2,98,6,166,15.1,40,86,175,20,EL
8870154f,0,0,0,1.4,0.4,2,8,26,7,780.0,7,338.1,11,0,31,15.8,3,1,19,20,EL
88b748d2,0,1,0,9.9,-3.1,31,77,104,23,3608.8,57,2496.6,63,1,32,10.7,34,20,47,20,EL
8d957256,0,0,0,4.2,0.2,43,115,126,13,6098.4,32,2195.2,44,1,125,15.7,29,83,94,20,EL
8f8c6934,0,0,1,3.4,0.4,43,109,94,6,5000.8,30,1572.0,36,1,123,17.7,27,79,64,20,EL
903b6e8b,1,0,0,3.7,0.7,13,75,106,13,4059.8,36,1994.4,64,3,22,11.2,28,39,70,20,EL
911680d8,0,1,0,1.6,0.6,7,28,34,4,1523.2,11,514.8,21,2,14,14.0,7,17,23,20,EL
94b3ccdb,0,2,1,4.5,-0.5,8,37,91,18,2757.3,24,1063.2,41,3,39,13.2,12,13,67,20,EL
98b94ef4,0,0,0,0.2,-0.8,1,2,6,1,157.2,1,62.0,2,0,0,0.0,1,1,5,20,EL
9dab6e3b,0,0,1,0.3,-0.7,3,7,14,6,341.6,12,423.6,16,1,0,12.0,5,-5,2,20,EL
9fa26bc2,0,1,0,5.7,-0.3,21,68,76,16,3245.2,43,2334.9,58,3,26,13.2,29,25,33,20,EL
a04e2dd2,0,0,2,9.5,0.5,56,159,193,38,8299.0,64,3225.6,84,2,11,11.2,41,95,129,20,EL
a56bd2ee,0,0,1,12.6,5.6,92,271,319,40,13461.8,102,5763.0,155,9,219,15.7,83,169,217,20,EL
a70b8345,0,2,0,4.5,-2.5,44,101,162,29,5815.8,43,1840.4,59,6,38,12.8,22,58,119,20,EL
ad3389d5,0,1,0,5.9,0.9,29,74,210,31,6615.0,21,699.3,58,1,121,17.4,7,53,189,20,EL
b15780e3,0,1,0,2.5,0.5,9,12,14,7,407.4,13,538.2,13,0,17,17.0,8,-1,1,20,EL
b583aef5,0,1,1,18.0,3.0,83,195,285,44,11770.5,88,3960.0,142,8,46,11.6,46,107,197,20,EL
b8798a46,0,1,0,2.7,-1.3,17,46,79,20,2662.3,29,1307.9,43,3,8,8.5,15,17,50,20,EL
bd3e08b6,0,1,0,2.6,-1.4,7,19,28,3,1136.8,7,426.3,18,1,0,8.0,7,12,21,20,EL
c089980e,0,0,0,6.4,-2.6,42,103,139,17,5365.4,41,2218.1,56,2,184,18.4,34,62,98,20,EL
c3e39f12,0,0,0,9.5,1.5,36,133,145,24,6061.0,53,3354.9,87,0,114,16.3,49,80,92,20,EL
c631f952,1,0,0,6.1,2.1,30,87,196,26,6095.6,79,3239.0,93,2,67,13.4,35,8,117,20,EL
c89e8aae,0,2,0,4.2,-2.8,22,59,127,18,4178.3,34,1377.0,51,0,76,15.3,16,25,93,20,EL
c8a88acd,0,1,0,2.6,0.6,8,19,58,11,1687.8,25,765.0,38,3,0,6.0,7,-6,33,20,EL
cac76a72,0,0,2,3.6,-0.4,33,65,83,9,3062.7,35,1883.0,39,0,29,14.6,28,30,48,20,EL
cc1a0c57,0,0,0,4.0,-2.0,22,67,93,20,3552.6,34,1502.8,43,3,28,14.4,19,33,59,20,EL
ce17b5eb,1,1,0,10.5,0.5,37,98,133,17,5080.6,53,2358.5,65,0,44,14.9,30,45,80,20,EL
cf1c23d8,0,0,0,0.6,-0.4,1,11,35,9,913.5,11,337.7,31,1,14,14.8,4,0,24,20,EL
d436eb94,0,0,0,4.9,-1.1,15,32,72,6,2440.8,16,636.8,23,2,28,14.0,7,16,56,20,EL
d97b252e,0,0,1,6.4,0.4,14,42,83,24,2581.3,35,1596.0,52,5,96,13.8,20,7,48,20,EL
da8b19e2,0,0,0,0.0,0.0,4,7,9,2,267.3,7,289.8,5,0,0,7.0,4,0,2,20,EL
db401046,0,0,0,6.7,0.7,33,65,165,18,5346.0,31,1401.2,44,2,95,19.1,17,34,134,20,EL
e961d3ac,0,0,0,2.4,0.4,16,37,56,12,1932.0,25,1062.5,25,0,20,20.3,13,12,31,20,EL
e9c0c1b2,0,0,0,1.0,0.0,4,11,46,6,1242.0,9,132.3,17,1,123,30.8,0,2,37,20,EL
eb2b33aa,0,1,0,6.9,-0.1,18,55,105,19,3843.0,32,1321.6,58,3,38,12.9,12,23,73,20,EL
ef3909cd,1,1,0,7.0,2.0,19,49,133,27,4202.8,30,1182.0,57,3,84,14.1,12,19,103,20,EL
f352799f,0,0,1,4.3,0.3,3,15,43,11,1212.6,14,621.6,35,0,0,9.0,7,1,29,20,EL
f3a97d02,0,1,1,9.4,-1.6,63,179,226,34,8972.2,99,4356.0,175,0,193,19.3,60,80,127,20,EL
f42e9f3f,0,1,0,10.9,2.9,36,126,172,26,7258.4,49,2111.9,91,5,23,11.7,28,77,123,20,EL
f63a8347,0,1,0,4.2,-0.8,22,51,67,13,2706.8,31,1701.9,32,3,25,12.7,20,20,36,20,EL
f6798fc3,0,1,0,10.0,4.0,19,56,165,45,5016.0,58,2012.6,79,0,120,15.1,17,-2,107,20,EL
f7b10c66,0,1,0,7.4,0.4,24,87,158,33,5387.8,41,2205.8,83,2,70,14.1,28,46,117,20,EL
fd834d1d,0,0,0,2.0,0.0,6,11,26,11,707.2,8,308.0,21,1,11,11.4,4,3,18,20,EL
011d8c56,0,1,1,15.4,0.4,81,158,361,57,10938.3,100,4430.0,150,7,407,17.7,69,58,261,20,SPA
04ac8285,2,1,1,29.1,0.1,116,366,549,133,19269.9,205,10516.5,385,6,179,13.8,141,161,344,20,SPA
1840e36d,0,4,0,26.7,6.7,76,280,865,200,26469.0,217,8180.9,403,21,478,14.5,78,63,648,20,SPA
24279b8b,1,1,0,21.2,-2.8,128,367,376,61,17672.0,142,8236.0,226,5,200,15.4,117,225,234,20,SPA
2f965a72,0,1,0,4.1,-0.9,14,32,105,27,2824.5,29,1200.6,57,2,56,14.2,14,3,76,20,SPA
307fcd26,0,2,1,6.5,-0.5,16,45,112,16,3136.0,43,1474.9,72,3,0,10.2,17,2,69,20,SPA
374ee424,2,3,0,30.0,-2.0,139,351,767,76,25157.6,146,7387.6,297,6,730,17.4,101,205,621,20,SPA
4df0dff8,0,1,0,7.9,-4.1,23,58,147,34,4527.6,36,1461.6,69,2,146,18.3,15,22,111,20,SPA
5512b1a9,1,0,1,15.8,-1.2,47,175,223,58,9321.4,74,4469.6,117,7,58,14.5,60,101,149,20,SPA
5dcf3e90,1,2,2,34.6,7.6,304,716,838,145,35363.6,268,16508.8,495,20,262,13.1,242,448,570,20,SPA
605eb473,2,6,1,60.9,1.9,241,644,888,176,35164.8,306,14657.4,520,26,383,13.7,179,338,582,20,SPA
61bb7498,0,0,0,6.4,1.4,31,74,67,5,3544.3,24,1608.0,52,2,20,10.2,24,50,43,20,SPA
65d62814,0,0,0,0.0,0.0,1,3,5,1,151.0,1,65.0,1,0,0,0.0,1,2,4,20,SPA
67669ce7,0,0,0,3.1,0.1,25,76,100,22,4250.0,26,1214.2,39,2,27,13.6,14,50,74,20,SPA
6f51e382,2,1,0,34.8,-1.2,122,239,1206,177,30994.2,224,6585.6,379,18,592,15.2,55,15,982,20,SPA
73683fa9,0,4,2,53.9,-2.1,218,661,834,118,34277.4,302,15039.6,474,26,795,15.9,210,359,532,20,SPA
75751c99,1,7,0,30.7,-2.3,213,598,605,107,27890.5,217,13714.4,396,11,615,16.2,199,381,388,20,SPA
7b456af7,3,2,1,27.3,-2.7,145,375,692,155,23666.4,234,10506.6,405,18,420,15.0,134,141,458,20,SPA
81a606fc,0,2,0,3.4,0.4,19,76,73,8,3613.5,24,1536.0,49,3,31,10.5,21,52,49,20,SPA
8875b8c9,0,0,0,1.0,0.0,5,18,35,6,1053.5,19,737.2,37,0,16,16.0,9,-1,16,20,SPA
8f29e08b,0,0,0,2.6,-0.4,12,38,50,10,2230.0,14,740.6,27,0,54,18.2,10,24,36,20,SPA
8f8c6934,0,2,2,38.3,3.3,359,970,880,46,46376.0,259,15151.5,383,20,1248,18.1,236,711,621,20,SPA
8fae77ea,2,3,0,43.6,4.6,238,711,714,122,31130.4,336,18614.4,540,12,163,10.9,269,375,378,20,SPA
9109185e,1,0,0,5.2,-3.8,41,101,138,27,5713.2,30,1644.0,52,6,0,10.0,24,71,108,20,SPA
967f34d3,3,3,0,41.1,-1.9,184,518,691,122,25843.4,292,14483.2,523,19,107,9.8,199,226,399,20,SPA
97852360,3,2,0,34.3,-2.7,262,572,558,85,23715.0,250,14175.0,386,8,144,13.1,226,322,308,20,SPA
9970da54,0,0,0,2.2,-0.8,29,61,56,9,2581.6,27,1563.3,34,1,9,9.1,23,34,29,20,SPA
9f0ea33f,0,8,1,38.7,-1.3,130,397,750,157,24900.0,282,11731.2,576,16,380,14.1,148,115,468,20,SPA
a01c3d54,1,8,2,52.7,3.7,170,491,772,193,29027.2,333,13253.4,590,20,648,14.4,157,158,439,20,SPA
a4995f48,2,4,0,27.4,0.4,149,453,462,73,21760.2,147,8702.4,235,16,508,16.4,133,306,315,20,SPA
a9dc785c,0,0,0,1.6,-0.4,5,10,46,5,1127.0,15,363.0,22,1,66,16.6,3,-5,31,20,SPA
aae17c81,0,0,0,1.0,0.0,1,6,2,0,99.0,5,326.0,1,0,0,0.0,5,1,-3,20,SPA
ac295d9e,2,3,1,45.8,-4.2,266,822,815,88,42054.0,244,17299.6,419,24,1342,17.9,234,578,571,20,SPA
af245161,0,1,0,2.3,-0.7,6,14,24,6,912.0,9,360.9,7,0,0,8.3,4,5,15,20,SPA
b5bdf144,0,0,0,0.5,0.5,6,17,51,15,1586.1,12,496.8,21,3,0,7.8,6,5,39,20,SPA
ba3ca78f,0,1,0,20.1,1.1,84,195,170,9,8942.0,66,4349.4,107,3,34,11.5,61,129,104,20,SPA
bfb15d99,0,1,0,1.6,-0.4,9,24,43,13,1578.1,19,598.5,46,0,64,16.1,7,5,24,20,SPA
c9cb972b,1,3,0,21.0,-2.0,95,233,329,68,11251.8,132,6428.4,234,6,64,10.8,95,101,197,20,SPA
cda0b317,1,3,1,46.9,-0.1,135,406,905,137,29865.0,241,8555.5,455,10,907,17.8,93,165,664,20,SPA
cde52ef5,0,0,0,3.7,-1.3,13,40,58,8,1838.6,28,1425.2,44,1,51,12.8,19,12,30,20,SPA
ea83bfa6,1,5,0,42.8,0.8,304,823,974,115,41979.4,299,16684.2,499,25,1095,16.6,240,524,675,20,SPA
ee8508c0,1,4,3,29.8,5.8,232,589,635,111,26162.0,316,15768.4,532,12,157,13.1,229,273,319,20,SPA
f6798fc3,0,0,0,4.7,1.7,34,75,123,24,4145.1,45,2142.0,73,1,11,11.7,30,30,78,20,SPA
f9b42381,0,0,0,0.6,-1.4,6,12,21,3,789.6,4,228.0,12,0,0,0.0,2,8,17,20,SPA
01b8a2b2,0,1,0,7.5,1.5,15,25,144,40,3715.2,54,1528.2,84,3,106,15.2,11,-29,90,20,CL
03df04ff,0,1,1,9.6,-0.4,16,47,130,35,3718.0,57,1960.8,93,2,147,14.7,18,-10,73,20,CL
04ac8285,0,1,0,12.3,1.3,38,105,143,28,5205.2,59,2849.7,113,2,48,16.2,39,46,84,20,CL
10072610,0,0,0,1.2,-0.8,3,7,41,7,1057.8,8,168.8,15,0,51,17.3,1,-1,33,20,CL
179d2851,0,0,1,10.7,1.7,52,108,218,35,7782.6,48,1881.6,29,1,357,21.0,22,60,170,20,CL
1840e36d,0,0,0,12.1,1.1,15,46,185,38,4958.0,43,1350.2,64,5,140,14.0,12,3,142,20,CL
27d902c8,0,0,0,6.0,-3.0,9,31,56,12,1719.2,30,1161.0,45,3,94,18.8,14,1,26,20,CL
28d596a0,0,1,2,7.3,0.3,32,61,131,25,4126.5,45,1971.0,61,4,154,17.2,23,16,86,20,CL
2f965a72,0,0,0,1.4,0.4,6,15,48,8,1564.8,11,306.9,17,0,23,23.5,1,4,37,20,CL
2fabebc0,0,0,1,7.5,1.5,45,76,107,21,4173.0,32,1398.4,95,2,11,11.1,19,44,75,20,CL
34c3b935,0,0,0,14.1,1.1,27,70,194,52,6305.0,51,1810.5,78,4,37,12.5,17,19,143,20,CL
3bb7b8b4,0,0,0,7.6,0.6,36,80,225,30,7335.0,29,1305.0,45,4,428,21.4,14,51,196,20,CL
4e034598,0,1,0,2.2,0.2,6,24,15,1,693.0,16,899.2,17,0,0,3.0,14,8,-1,20,CL
58f077c0,0,1,0,16.6,3.6,48,140,120,20,5460.0,61,3867.4,84,2,28,9.5,58,79,59,20,CL
5c07e176,0,0,0,3.0,-1.0,10,37,39,9,1345.5,34,1655.8,41,2,0,5.4,21,3,5,20,CL
5e8936be,0,3,0,18.9,-1.1,41,122,132,23,5280.0,71,3273.1,118,3,43,10.8,48,51,61,20,CL
5f0241b2,0,0,0,0.1,0.1,2,9,44,10,1042.8,13,384.8,24,0,0,8.0,3,-4,31,20,CL
63d17038,0,1,0,7.0,2.0,17,56,88,19,3000.8,42,1852.2,56,2,25,12.9,22,14,46,20,CL
6f51e382,0,0,0,15.7,2.7,21,51,222,42,6149.4,57,1442.1,84,3,44,11.1,9,-6,165,20,CL
74419746,0,0,0,9.8,0.8,24,48,178,36,4752.6,46,1656.0,59,2,33,11.2,18,2,132,20,CL
7a2e46a8,0,2,0,6.1,2.1,13,26,145,28,3755.5,28,764.4,41,2,350,20.6,3,-2,117,20,CL
82b1198a,0,1,0,2.9,-1.1,4,9,51,6,1346.4,11,144.1,12,1,12,12.3,1,-2,40,20,CL
86dd77d1,0,0,0,0.1,0.1,0,2,2,0,125.0,0,0.0,0,0,0,0.0,0,2,2,20,CL
8778c910,0,0,1,9.0,2.0,37,77,428,58,11770.0,57,1379.4,90,2,731,23.6,3,20,371,20,CL
8a6ab963,0,0,0,2.1,0.1,10,29,50,14,1940.0,15,573.0,45,2,13,13.7,7,14,35,20,CL
8f62b6ee,0,0,0,9.4,-3.6,17,32,63,12,2104.2,27,845.1,47,0,8,8.4,12,5,36,20,CL
903b6e8b,0,3,0,12.3,-1.7,25,110,165,38,6352.5,45,2475.0,97,7,9,9.8,33,65,120,20,CL
9413b19f,0,2,0,5.9,1.9,34,65,116,15,3294.4,66,2488.2,110,5,32,10.7,36,-1,50,20,CL
9d12e142,0,1,0,14.7,3.7,15,79,197,41,6698.0,40,1692.0,77,4,144,16.0,17,39,157,20,CL
a179d516,0,0,0,6.3,-0.7,11,26,56,13,1814.4,24,878.4,32,1,28,14.3,11,2,32,20,CL
a2abe631,0,0,0,18.0,4.0,63,165,210,35,8505.0,54,3105.0,76,5,45,15.1,46,111,156,20,CL
a3b0ed18,0,0,2,8.7,1.7,44,96,104,29,4149.6,58,2656.4,108,6,40,13.4,44,38,46,20,CL
a9dc785c,0,0,0,1.6,0.6,5,16,40,11,1248.0,10,339.0,19,0,0,10.5,4,6,30,20,CL
ac4003af,0,0,0,5.7,0.7,13,33,36,8,1396.8,19,1067.8,26,2,0,8.8,16,14,17,20,CL
ad3389d5,0,0,0,8.4,-0.6,39,103,233,26,8294.8,32,1212.8,49,3,161,17.9,14,71,201,20,CL
bcb2ccd8,0,0,0,15.0,3.0,43,104,299,49,9358.7,67,2224.4,125,6,328,21.9,18,37,232,20,CL
c56ee8f7,0,0,0,14.3,-1.7,47,114,175,21,6527.5,51,2391.9,85,2,138,15.4,34,63,124,20,CL
c9cb972b,0,0,0,3.5,-0.5,18,52,51,5,2116.5,22,1298.0,38,0,19,9.8,21,30,29,20,CL
d436eb94,0,1,0,10.7,-1.3,45,99,137,19,5000.5,59,2607.8,82,3,106,15.2,36,40,78,20,CL
dc29b608,0,0,0,0.3,0.3,0,1,8,2,184.0,2,37.0,5,1,0,5.0,0,-1,6,20,CL
e40d028b,0,0,0,0.2,0.2,4,9,28,8,798.0,11,256.3,21,1,0,5.3,3,-2,17,20,CL
e9c0c1b2,0,1,0,11.0,5.0,26,102,176,28,6265.6,49,2170.7,62,4,97,13.9,26,53,127,20,CL
ecada4fc,0,0,0,9.6,3.6,30,96,202,40,6504.4,72,2433.6,109,4,33,11.1,29,24,130,20,CL
ee8508c0,1,0,1,8.5,0.5,66,159,155,30,6262.0,79,4289.7,164,3,33,11.3,68,80,76,20,CL
f00de885,0,1,0,12.4,-1.6,47,133,240,56,8256.0,91,3712.8,173,11,48,12.1,42,42,149,20,CL
f0f7f62f,0,0,0,14.7,1.7,27,73,131,20,4558.8,35,2002.0,72,1,137,15.3,30,38,96,20,CL
f5dfc256,0,0,0,0.1,0.1,1,4,3,0,138.0,2,131.0,3,0,22,22.0,2,2,1,20,CL
f76e6b4e,0,0,0,6.3,-1.7,18,32,84,15,2679.6,15,511.5,25,2,29,14.8,5,17,69,20,CL
f9e0c603,0,0,0,3.3,-0.7,6,14,23,2,848.7,6,244.8,10,0,0,6.5,3,8,17,20,CL
fcb38f57,0,2,1,12.1,-0.9,23,93,138,28,5492.4,35,1918.0,85,4,124,15.6,28,58,103,20,CL
01b8a2b2,1,3,0,37.1,4.1,82,165,560,155,16464.0,195,5031.0,355,11,625,16.9,34,-30,365,20,ITA
085e71a7,2,5,0,42.7,-0.3,109,338,677,196,22747.2,221,8641.1,440,13,426,14.2,102,117,456,20,ITA
08f5afaa,0,4,1,39.7,-1.3,177,406,878,178,27481.4,259,9557.1,473,27,514,13.9,122,147,619,20,ITA
0d422df7,1,6,1,44.9,2.9,182,687,650,74,28405.0,330,18249.0,547,17,165,11.0,277,357,320,20,ITA
0dfce079,1,1,0,6.2,-1.8,12,33,47,10,1753.1,14,918.4,23,0,12,12.6,13,19,33,20,ITA
0f47717b,0,1,0,3.2,-0.8,8,21,42,10,1302.0,27,699.3,36,2,0,10.3,8,-6,15,20,ITA
10dc46f0,3,6,3,59.1,-1.9,243,523,823,112,29134.2,333,13686.3,588,22,259,14.4,194,190,490,20,ITA
18736214,0,0,0,0.2,-0.8,0,2,22,4,594.0,4,63.2,8,0,33,33.0,0,-2,18,20,ITA
20b9f052,1,4,0,44.3,-0.7,143,317,838,175,26313.2,208,7259.2,373,9,800,18.2,73,109,630,20,ITA
28a15394,0,0,0,0.4,-0.6,9,16,20,6,618.0,15,613.5,13,0,0,9.3,9,1,5,20,ITA
30223b33,0,0,0,8.7,3.7,24,49,142,30,4359.4,29,820.7,83,1,119,14.9,5,20,113,20,ITA
339fe0e8,1,7,1,44.4,3.4,148,368,938,143,29265.6,291,7566.0,474,10,244,13.6,68,77,647,20,ITA
343f753a,1,10,0,54.8,1.8,225,471,801,115,29717.1,327,10464.0,624,20,122,12.2,131,144,474,20,ITA
4a6914ff,2,1,1,18.9,-9.1,55,155,219,54,8146.8,95,4313.0,168,5,30,10.3,57,60,124,20,ITA
4c62d0c8,1,3,1,34.6,-2.4,129,373,538,90,21573.8,189,7862.4,341,18,153,12.8,97,184,349,20,ITA
582a251c,0,1,0,8.7,-0.3,21,53,100,27,3220.0,48,1454.4,90,2,36,12.0,18,5,52,20,ITA
649b01d8,0,10,4,47.9,-8.1,187,519,742,132,27602.4,291,12978.6,603,16,448,14.0,180,228,451,20,ITA
67f649be,2,4,1,31.3,-2.7,61,169,504,90,15624.0,152,3967.2,252,8,77,11.1,23,17,352,20,ITA
72be9309,0,0,0,6.2,2.2,9,24,59,14,1728.7,42,970.2,61,1,0,7.8,7,-18,17,20,ITA
74419746,0,3,1,29.3,-1.7,111,222,853,189,23201.6,267,7716.3,490,24,224,11.8,67,-45,586,20,ITA
7b4de647,0,0,0,4.0,1.0,3,10,26,5,793.0,12,397.2,16,0,0,0.0,3,-2,14,20,ITA
7b5f516f,0,0,0,0.4,-0.6,1,1,3,1,90.9,0,0.0,0,0,0,0.0,0,1,3,20,ITA
7f66ea09,0,8,3,53.6,-2.4,138,380,579,164,21365.1,275,10532.5,530,17,108,9.0,120,105,304,20,ITA
82328faf,0,1,0,0.4,-0.6,3,14,34,4,1125.4,10,332.0,14,1,11,11.5,4,4,24,20,ITA
82b1198a,1,2,0,14.8,-2.2,34,77,383,55,9843.1,85,1878.5,184,11,275,16.2,15,-8,298,20,ITA
8cabdc1e,1,9,3,45.0,-7.0,90,268,778,141,22406.4,205,5699.0,432,19,408,13.6,55,63,573,20,ITA
9413b19f,0,2,1,27.7,-4.3,31,103,466,86,11883.0,139,3183.1,241,4,214,14.3,23,-36,327,20,ITA
95adf1e1,0,0,0,2.6,-1.4,8,27,56,9,1864.8,24,696.0,54,0,51,12.9,7,3,32,20,ITA
96640846,0,1,0,2.4,-0.6,6,13,42,2,1339.8,8,206.4,12,0,15,15.0,1,5,34,20,ITA
9f5a610b,0,0,0,5.6,0.6,5,25,43,10,1281.4,18,808.2,27,0,32,16.4,10,7,25,20,ITA
a111cf41,2,4,0,52.1,1.1,184,421,812,171,26552.4,358,12207.8,581,25,232,11.6,141,63,454,20,ITA
ab4449d6,2,6,1,53.9,-9.1,161,364,848,218,26712.0,291,9777.6,474,44,368,12.7,112,73,557,20,ITA
ac4003af,0,0,0,4.8,-0.2,9,28,124,32,3335.6,26,1008.8,52,3,197,19.7,13,2,98,20,ITA
bf168004,0,0,0,4.1,0.1,6,10,38,7,942.4,14,336.0,34,1,56,18.8,3,-4,24,20,ITA
cf1c23d8,0,2,0,3.7,-0.3,3,17,69,14,2063.1,24,604.8,55,2,24,12.2,3,-7,45,20,ITA
d4890c25,0,0,0,0.0,0.0,1,1,2,0,48.0,1,66.0,0,0,0,18.0,1,0,1,20,ITA
dd06d56c,0,0,0,7.6,-3.4,33,71,109,18,4033.0,46,1439.8,98,3,33,11.1,15,25,63,20,ITA
e1b0a70d,0,0,0,7.5,2.5,18,78,149,36,5244.8,59,2047.3,103,6,61,12.2,20,19,90,20,ITA
e358587b,1,0,0,1.8,0.8,8,14,28,6,977.2,7,315.0,17,2,24,12.0,5,7,21,20,ITA
e40d028b,0,0,0,7.6,-2.4,12,26,154,42,3865.4,54,1161.0,109,3,95,13.6,5,-28,100,20,ITA
e7ee38c3,0,1,2,23.2,1.2,87,246,328,62,13185.6,159,6741.6,293,8,50,10.1,83,87,169,20,ITA
ee833569,1,2,2,45.4,3.4,164,389,642,142,21828.0,233,10275.3,419,12,300,14.3,135,156,409,20,ITA
f058ed1f,0,0,1,5.7,2.7,12,29,122,24,2952.4,36,716.4,71,1,87,17.4,6,-7,86,20,ITA
f0f7f62f,2,4,3,36.7,-2.3,165,381,766,161,26044.0,208,10400.0,314,5,1031,18.1,135,173,558,20,ITA
f554e29b,0,2,1,21.6,1.6,68,224,314,74,11618.0,156,6224.4,274,12,74,10.6,81,68,158,20,ITA
f6a06749,0,0,0,0.0,0.0,0,0,1,0,17.0,2,38.0,0,0,0,0.0,0,-2,-1,20,ITA
f93ed0df,1,9,3,70.4,-2.6,124,310,646,194,20672.0,326,10008.2,597,27,165,11.0,109,-16,320,20,ITA
fe471a89,1,1,0,12.8,-3.2,24,60,96,45,3052.8,66,2692.8,98,3,10,10.1,33,-6,30,20,ITA
132bb875,0,0,0,4.1,-0.9,16,41,44,4,1773.2,20,996.0,15,0,31,15.6,17,21,24,20,FRA
1d2d5cc8,0,2,2,30.1,5.1,117,365,697,133,24813.2,144,6307.2,319,21,306,14.6,87,221,553,20,FRA
2434f24a,0,4,1,32.7,-0.3,159,394,637,99,22167.6,246,10061.4,434,17,425,15.2,138,148,391,20,FRA
26975a92,2,1,0,26.7,-5.3,119,342,494,116,17734.6,203,10271.8,319,15,332,15.1,147,139,291,20,FRA
28a65a2c,0,0,0,6.8,2.8,22,86,131,28,5174.5,42,1835.4,77,4,0,9.7,23,44,89,20,FRA
28dabd43,0,2,1,30.7,-6.3,130,379,530,80,19663.0,175,8872.5,265,11,405,15.6,128,204,355,20,FRA
2ee1b96b,0,0,0,2.2,-1.8,14,30,33,5,1445.4,11,595.1,11,0,53,26.5,8,19,22,20,FRA
2f965a72,0,0,0,1.4,-0.6,2,2,48,9,840.0,9,231.3,23,1,111,18.5,2,-7,39,20,FRA
2fa2a875,0,7,1,42.8,-0.2,146,337,637,136,21021.0,212,8967.6,394,20,616,15.8,117,125,425,20,FRA
33887998,1,4,1,20.7,2.7,155,338,624,99,21528.0,163,7106.8,334,33,283,12.9,101,175,461,20,FRA
380a15e2,0,1,0,1.7,-1.3,12,19,49,18,1514.1,18,671.4,19,2,55,18.4,6,1,31,20,FRA
3a74f92b,0,0,0,2.9,-1.1,25,82,79,12,3420.7,38,2192.6,65,8,42,14.1,34,44,41,20,FRA
4e7db402,0,2,1,26.6,-1.4,147,452,695,131,25367.5,187,9630.5,379,9,480,15.5,142,265,508,20,FRA
51c83a90,0,0,0,4.3,1.3,8,20,34,8,1302.2,8,370.4,30,2,0,5.3,5,12,26,20,FRA
586ef3a3,0,1,0,2.3,-0.7,2,7,19,4,495.9,8,328.0,14,0,0,9.0,3,-1,11,20,FRA
58ad9383,1,2,0,25.0,7.0,115,354,802,133,26546.2,202,8544.6,399,27,248,12.4,98,152,600,20,FRA
5f0241b2,0,1,0,2.6,-1.4,1,9,35,5,756.0,13,309.4,33,1,34,17.4,3,-4,22,20,FRA
625c144a,1,2,1,28.4,2.4,186,359,677,150,22814.9,203,9175.6,360,16,375,15.0,118,156,474,20,FRA
74733221,0,0,0,5.4,0.4,21,54,94,24,3139.6,36,1702.8,80,2,43,14.6,25,18,58,20,FRA
76806215,0,0,0,2.4,0.4,3,12,33,7,825.0,14,571.2,22,0,48,16.2,7,-2,19,20,FRA
7800bdb8,0,0,0,2.4,0.4,4,22,47,16,1452.3,14,669.2,33,4,0,8.2,9,8,33,20,FRA
834b5c4c,0,3,0,33.4,1.4,199,458,651,111,25779.6,201,10311.3,335,17,99,11.0,137,257,450,20,FRA
8608f269,0,0,1,2.7,-0.3,4,17,18,4,828.0,9,397.8,10,0,0,9.3,6,8,9,20,FRA
8a2248b4,0,6,2,41.1,7.1,52,150,574,139,14005.6,214,6184.6,421,11,226,13.3,55,-64,360,20,FRA
8fa8f8d2,0,3,1,11.3,-4.7,50,121,248,56,7762.4,81,3555.9,163,9,126,14.0,45,40,167,20,FRA
ae7d0ecd,0,5,0,30.4,-0.6,186,593,675,101,29565.0,208,12355.2,471,32,437,14.1,184,385,467,20,FRA
b056e3da,0,0,0,1.9,-0.1,8,12,54,16,1468.8,7,224.7,10,3,107,15.4,2,5,47,20,FRA
